name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Zhong QiXin,CHN,1,7.910,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,2,9.340,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Li Guangpu,CHN,3,9.700,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Styenkovyy Maksym,UKR,4,9.770,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Osipov Maksym,UKR,5,9.870,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,6,9.910,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Vorobyev Valeriy,RUS,7,10.980,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Nigmatulin Alexandr,KAZ,8,11.020,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
Oleksy Tomasz,POL,8,11.020,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
ZHANG Ning,CHN,10,11.100,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2,2008-07-12_Chamonix_Speed_Men_Qualification.csv
