name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Stöhr Anna,AUT,1,3t3 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,1,1,X,2,1,1,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,2,3t3 3b3,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,1,1,X,X,1,1,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,3,3t4 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,1,1,X,X,2,2,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Johnson Alex,USA,4,2t2 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,1,1,X,1,X,1,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Hensley Tiffany,USA,5,2t2 3b3,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,X,X,X,1,1,1,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Zijlstra Vera,NED,6,2t2 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,1,1,X,X,X,2,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Gros Natalija,SLO,7,2t2 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,X,2,X,X,1,1,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Graftiaux Chloé,BEL,8,2t3 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,2,2,1,1,X,2,X,1,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Rands Lisa,USA,9,1t1 4b7,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,X,1,X,2,X,3,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
Rajfova Silvie,CZE,10,1t1 3b3,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7,1,1,X,1,X,X,X,1,2008-06-06_Vail_Boulder_Women_Semi-Final.csv
