name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Stöhr Anna,AUT,1,3t6 3b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,1,1,X,X,1,1,4,4,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Abramchuk Yulia,RUS,2,3t7 3b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,2,2,3,1,2,1,X,X,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,3,3t8 3b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,3,2,X,X,2,1,3,3,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Lind Angelica,SWE,4,3t11 4b22,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,3,3,3,3,5,5,X,11,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Gros Natalija,SLO,5,2t3 2b2,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,1,1,X,X,2,1,X,X,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Ernst Johanna,AUT,6,2t4 3b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,X,2,2,2,2,2,X,X,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Danion Juliette,FRA,7,2t4 2b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,1,1,3,3,X,X,X,X,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Vidmar Katja,SLO,8,2t7 2b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,1,1,X,X,6,2,X,X,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Avezou Cecile,FRA,9,2t8 2b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,1,1,X,X,X,X,7,6,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
Shalagina Olga,UKR,10,2t8 2b8,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7,3,3,X,X,5,5,X,X,2008-04-18_Hall_Boulder_Women_Semi-Final.csv
