name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Fischhuber Kilian,AUT,1,2t2 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Final,2008-06-06,/api/v1/category_rounds/864/results,/api/v1/events/516/result/3,X,1,1,1,X,1,1,1,2008-06-06_Vail_Boulder_Men_Final.csv
Moroni Gabriele,ITA,2,2t2 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Final,2008-06-06,/api/v1/category_rounds/864/results,/api/v1/events/516/result/3,X,2,1,1,X,1,1,1,2008-06-06_Vail_Boulder_Men_Final.csv
Robinson Paul,USA,3,1t1 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Final,2008-06-06,/api/v1/category_rounds/864/results,/api/v1/events/516/result/3,X,1,1,1,X,1,X,2,2008-06-06_Vail_Boulder_Men_Final.csv
Pouvreau Gérome,FRA,4,1t1 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Final,2008-06-06,/api/v1/category_rounds/864/results,/api/v1/events/516/result/3,X,1,1,1,X,1,X,2,2008-06-06_Vail_Boulder_Men_Final.csv
Woods Daniel,USA,5,1t2 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Final,2008-06-06,/api/v1/category_rounds/864/results,/api/v1/events/516/result/3,X,1,2,2,X,2,X,1,2008-06-06_Vail_Boulder_Men_Final.csv
Landman Tyler,GBR,6,0t 3b5,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Final,2008-06-06,/api/v1/category_rounds/864/results,/api/v1/events/516/result/3,X,1,X,3,X,1,X,X,2008-06-06_Vail_Boulder_Men_Final.csv
