name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Gelmanov Rustam,RUS,1,4t11 4b7,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,1,1,4,4,1,1,5,1,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,2,4t17 4b9,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,3,2,10,4,1,1,3,2,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Lama David,AUT,3,3t6 4b7,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,3,1,X,3,2,2,1,1,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
McColl Sean,CAN,4,3t6 3b4,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,3,1,2,2,1,1,X,X,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,5,3t11 4b10,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,4,2,3,1,4,2,X,5,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,6,3t12 4b10,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,3,1,7,7,X,1,2,1,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,7,2t2 3b3,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,X,1,X,X,1,1,1,1,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Pouvreau Gérome,FRA,8,2t5 2b2,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,4,1,X,X,1,1,X,X,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Vandeputte Antoine,FRA,9,2t9 4b12,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,4,3,5,3,X,3,X,3,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
Preti Lucas,ITA,10,2t14 3b9,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3,5,1,9,7,X,1,X,X,2008-07-04_Montauban_Boulder_Men_Semi-Final.csv
