name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Gros Natalija,SLO,1,4t5 4b4,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,1,1,2,1,1,1
Saurwein Katharina,AUT,2,4t5 4b5,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,1,1,2,2,1,1
Abramchuk Yulia,RUS,3,4t5 4b5,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,2,2,1,1,1,1,1,1
Noguchi Akiyo,JPN,4,4t7 4b5,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,2,2,1,1,3,1,1,1
Lind Angelica,SWE,5,4t8 4b6,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,1,1,1,1,5,3
Gallyamova Anna,RUS,6,4t12 4b8,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,4,3,2,2,4,1,2,2
Caprez Nina,SUI,7,4t13 4b9,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,3,2,3,1,6,5
Stöhr Anna,AUT,8,3t3 4b5,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,1,1,X,2,1,1
Rajfova Silvie,CZE,9,3t4 3b3,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,1,1,2,1,X,X
Thévenet Marine,FRA,10,3t5 4b6,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,3,1,1,1,X,3
Vidmar Katja,SLO,11,3t6 4b7,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,3,3,X,1,2,2,1,1
Abgrall Emilie,FRA,12,3t6 3b5,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,3,2,2,2,X,X
Wurm Juliane,GER,13,3t7 4b8,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,3,1,X,3,1,1,3,3
Zijlstra Vera,NED,14,2t2 3b7,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,X,5,X,X,1,1
Ansade Maud,FRA,15,2t3 3b5,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,X,2,2,2,X,X
Le Neve Melissa,FRA,16,1t1 2b2,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,X,X,X,1,X,X
Graftiaux Chloé,BEL,17,1t1 2b2,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,1,1,X,X,X,1,X,X
Seguy Audrey,GBR,18,1t3 3b19,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,X,12,X,4,X,X,3,3
Son Mélanie,FRA,19,1t4 2b3,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,X,1,X,X,4,2,X,X
Avezou Cecile,FRA,20,1t5 3b6,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7,5,4,X,1,X,1,X,X
