name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,Top,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,Top,2008-09-12_Bern_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,Top,2008-09-12_Bern_Lead_Men_Qualification.csv
Usobiaga Lakunza Patxi,ESP,1,Top,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,Top,2008-09-12_Bern_Lead_Men_Qualification.csv
Desgranges Romain,FRA,4,26+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,26+,2008-09-12_Bern_Lead_Men_Qualification.csv
Dugit Fabien,FRA,5,26,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,26,2008-09-12_Bern_Lead_Men_Qualification.csv
Mrázek Tomás,CZE,5,26-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,26-,2008-09-12_Bern_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,7,25-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,25-,2008-09-12_Bern_Lead_Men_Qualification.csv
Watanabe Kazuma,JPN,7,21,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,21,2008-09-12_Bern_Lead_Men_Qualification.csv
Amma Sachi,JPN,9,24-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,24-,2008-09-12_Bern_Lead_Men_Qualification.csv
Ballet Thomas,FRA,9,24-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,24-,2008-09-12_Bern_Lead_Men_Qualification.csv
Comina Fabien,FRA,9,24-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,24-,2008-09-12_Bern_Lead_Men_Qualification.csv
Josseron Gabriel,FRA,9,24-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,24-,2008-09-12_Bern_Lead_Men_Qualification.csv
Kryukov Valeriy,UKR,9,24-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,24-,2008-09-12_Bern_Lead_Men_Qualification.csv
McColl Sean,CAN,9,24-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,24-,2008-09-12_Bern_Lead_Men_Qualification.csv
Ten Sijthoff Casper,NED,9,18-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,18-,2008-09-12_Bern_Lead_Men_Qualification.csv
Terentyev Sergey,RUS,9,24-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,24-,2008-09-12_Bern_Lead_Men_Qualification.csv
Culver Aurélien,FRA,17,17-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,17-,2008-09-12_Bern_Lead_Men_Qualification.csv
Jubes Angarita Marco Antonio,ESP,17,17-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,17-,2008-09-12_Bern_Lead_Men_Qualification.csv
Lachat Cédric,SUI,17,17-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,17-,2008-09-12_Bern_Lead_Men_Qualification.csv
Schmid Thomas,SUI,17,17-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,17-,2008-09-12_Bern_Lead_Men_Qualification.csv
Becan Klemen,SLO,21,16-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Qualification,2008-09-12,/api/v1/category_rounds/904/results,/api/v1/events/522/result/1,16-,2008-09-12_Bern_Lead_Men_Qualification.csv
