name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Noguchi Akiyo,JPN,1,5t6 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,1,1,1,1,2,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,2,4t6 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,1,1,X,1,3,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Lind Angelica,SWE,3,4t6 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,1,1,X,1,3,2,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Johannesen Therese,NOR,4,4t7 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,2,2,1,1,1,1,3,1,X,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Chevrier Anne-Laure,FRA,5,3t3 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,1,1,X,1,X,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Saurwein Katharina,AUT,6,3t3 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,1,1,X,1,X,3,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Danion Juliette,FRA,7,3t3 4b4,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,X,X,X,1,1,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Vidmar Katja,SLO,8,3t4 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,2,1,X,1,X,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Gros Natalija,SLO,9,3t4 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,2,2,1,1,X,1,X,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Bibik Olga,RUS,10,3t4 4b4,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,2,1,1,1,X,X,1,1,X,1,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Abramchuk Yulia,RUS,11,3t5 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,3,1,1,1,1,1,X,1,X,2,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
Saurwein Franziska,AUT,11,3t5 5b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7,1,1,1,1,X,1,X,1,3,2,2008-06-13_Fiera di Primiero_Boulder_Women_Qualification.csv
