name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
De Las Salas Leonel,,1,16.17,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,18.27,True,16.55,True,16.25,True,16.17,,,2008-09-26_Puurs_Speed_Men_Final.csv
Vaitsekhovskii Evgenii,,2,16.25,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,17.94,True,16.89,True,15.79,False,16.25,,,2008-09-26_Puurs_Speed_Men_Final.csv
Styenkovyy Maksym,,3,17.98,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,17.84,True,19.73,False,18.23,,,True,17.98,2008-09-26_Puurs_Speed_Men_Final.csv
Peshekhonov Alexander,,4,18.82,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,20.51,True,21.24,False,18.14,,,False,18.82,2008-09-26_Puurs_Speed_Men_Final.csv
Sinitcyn Sergei,,5,16.59,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,16.49,False,16.59,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Zhong QiXin,,6,17.97,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,19.92,False,17.97,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Osipov Maksym,,7,FALL,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,19.2,False,FALL,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Escobar Manuel,,8,FALL,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,True,20.92,False,FALL,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Swirk Lukasz,,9,18.92,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,18.92,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Komondi Csaba,,10,19.88,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,19.88,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Komosinski Jedrzej,,11,21.11,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,21.11,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Preti Lucas,,12,22.19,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,22.19,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Rugens Rolands,,13,22.21,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,22.21,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Kaurov Ivan,,14,23.40,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,23.4,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Leduc David,,15,26.20,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,26.2,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
Portsev Aleksei,,16,FALL,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Speed,Men,Final,2008-09-26,/api/v1/category_rounds/922/results,/api/v1/events/524/result/2,False,FALL,,,,,,,,,2008-09-26_Puurs_Speed_Men_Final.csv
