name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Zhong QiXin,,1,7.47,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,8.1,True,8.4,True,7.7,True,7.47,,
ZHANG Ning,,2,10.44,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,8.68,True,8.25,True,8.45,False,10.44,,
Osipov Maksym,,3,8.75,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,9.47,True,9.49,False,8.86,,,True,8.75
Kosterin Alexander,,4,8.98,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,9.17,True,9.13,False,10.79,,,False,8.98
Sinitcyn Sergei,,5,8.59,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,9.77,False,8.59,,,,,,
Nigmatulin Alexandr,,6,10.17,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,10.29,False,10.17,,,,,,
Styenkovyy Maksym,,7,10.86,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,8.75,False,10.86,,,,,,
Vaitsekhovskii Evgenii,,8,FALL,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,True,9.66,False,FALL,,,,,,
Salimov Oleksandr,,9,9.45,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,9.45,,,,,,,,
Li Guangpu,,10,9.53,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,9.53,,,,,,,,
Nieves Josmar,,11,10.08,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,10.08,,,,,,,,
Swirk Lukasz,,12,10.30,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,10.3,,,,,,,,
Preti Lucas,,13,10.67,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,10.67,,,,,,,,
Vorobyev Valeriy,,14,10.83,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,10.83,,,,,,,,
Oleksy Tomasz,,15,FALL,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,FALL,,,,,,,,
Escobar Manuel,,16,FALL,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2,False,FALL,,,,,,,,
