name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Li Chunhua,CHN,1,11.500,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
He Cuifang,CHN,2,12.320,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
PAN Xuhua,CHN,3,14.270,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
He CuiLian,CHN,4,15.850,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Ropek Edyta,POL,5,16.270,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Zhang Dan,CHN,6,16.610,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Morozkina Olga,RUS,7,19.000,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Stenkovaya Anna,RUS,8,19.450,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Ryepko Olena,UKR,9,19.650,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Tuzhylina Svitlana,UKR,10,22.440,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Iskakova Aliya,KAZ,11,22.800,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
Piratinskaya Mayya,RUS,12,fall,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6,2008-06-27_Qinghai_Speed_Women_Qualification.csv
