name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Kryukov Valeriy,UKR,1,29+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,29+,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Usobiaga Lakunza Patxi,ESP,2,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,29-,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,2,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,29-,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Mrázek Tomás,CZE,2,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,29-,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,5,28+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,28+,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,5,28+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,28+,2008-09-12_Bern_Lead_Men_Semi-Final.csv
McColl Sean,CAN,5,28+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,28+,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,8,28,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,28,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Lachat Cédric,SUI,9,28-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,28-,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Midtboe Magnus,NOR,10,27-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,27-,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Dugit Fabien,FRA,10,27-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,27-,2008-09-12_Bern_Lead_Men_Semi-Final.csv
Watanabe Kazuma,JPN,12,26-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Men,Semi-Final,2008-09-12,/api/v1/category_rounds/905/results,/api/v1/events/522/result/1,26-,2008-09-12_Bern_Lead_Men_Semi-Final.csv
