name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Kosterin Alexander,RUS,1,20.100,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,2,21.360,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,3,21.430,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Vorobyev Valeriy,RUS,4,21.860,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Peshekhonov Alexander,RUS,5,22.620,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,6,24.320,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,7,25.130,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Styenkovyy Maksym,UKR,8,25.180,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Escobar Manuel,VEN,9,25.350,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Shilenberg Andrey,RUS,10,25.820,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Preti Lucas,ITA,11,25.870,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Devyaterikov Artyom,KAZ,12,26.330,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
ZHANG Ning,CHN,13,26.540,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Nigmatulin Alexandr,KAZ,14,27.000,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Swirk Lukasz,POL,15,27.220,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Podchesov Kostiantyn,UKR,16,27.230,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Posmashnyy Bogdan,RUS,17,27.720,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Osipov Maksym,UKR,18,27.950,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Abdrakhmanov Sergey,RUS,19,28.050,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Novitskiy Yury,RUS,20,28.610,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
De Las Salas Leonel,VEN,21,28.750,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Ismagilov Eduard,RUS,22,28.890,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Kozlov Vasily,RUS,23,29.520,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Skachkov Egor,RUS,24,29.590,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
Novikov Ivan,RUS,25,29.660,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,525,2008,Moscow,Speed,Men,Qualification,2008-10-31,/api/v1/category_rounds/931/results,/api/v1/events/525/result/2,2008-10-31_Moscow_Speed_Men_Qualification.csv
