name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Fischhuber Kilian,AUT,1,2t2 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,1,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Lama David,AUT,2,2t2 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,1,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Pouvreau Gérome,FRA,2,2t2 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,1,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Meral Julien,FRA,4,2t2 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,1,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Julien Stéphan,FRA,5,2t2 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,1,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Verhoeven Jorg,NED,6,2t2 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,1,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,7,2t3 2b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,2,2,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Müller Matthias,SUI,8,1t1 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,X,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Laurence Ludovic,FRA,9,1t1 2b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,X,2,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Parry Gareth,GBR,10,1t1 2b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,X,2,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Core Christian,ITA,11,1t1 2b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,X,2,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,12,1t1 1b1,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,1,1,X,X,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Matsushima Akito,JPN,13,1t2 2b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,2,2,X,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Baumann Jonas,GER,14,1t2 2b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,2,2,X,1,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Watanabe Kazuma,JPN,15,1t2 2b4,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,2,1,X,3,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Preti Lucas,ITA,16,1t2 2b4,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,2,2,X,2,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Hoppe Markus,GER,17,1t2 2b5,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,2,1,X,4,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Borowka Andre,GER,18,1t2 2b5,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,2,2,X,3,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Shalagin Mykhaylo,UKR,19,1t2 1b1,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,2,1,X,X,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
Caminati Michele,ITA,20,1t3 2b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3,3,1,X,2,X,X,X,X,2008-05-02_Reunion_Boulder_Men_Semi-Final.csv
