name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,Top,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,Top,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Mrázek Tomás,CZE,2,40-,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,40-,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,3,39.5+,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,39.5+,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,3,39.5+,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,39.5+,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Usobiaga Lakunza Patxi,ESP,5,38+,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,38+,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,6,38-,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,38-,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,7,37+,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,37+,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Midtboe Magnus,NOR,8,37-,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,37-,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Guerimand Flavien,FRA,9,36-,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,36-,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,10,33-,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1,33-,2008-06-27_Qinghai_Lead_Men_Semi-Final.csv
