name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Lama David,AUT,1,50+,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,50+,2008-09-19_Imst_Lead_Men_Final.csv
Julian  Puigblanque Ramón ,ESP,2,50,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,50,2008-09-19_Imst_Lead_Men_Final.csv
McColl Sean,CAN,3,41+,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,41+,2008-09-19_Imst_Lead_Men_Final.csv
Verhoeven Jorg,NED,4,41-,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,41-,2008-09-19_Imst_Lead_Men_Final.csv
Lachat Cédric,SUI,5,40+,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,40+,2008-09-19_Imst_Lead_Men_Final.csv
Mrázek Tomás,CZE,5,40+,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,40+,2008-09-19_Imst_Lead_Men_Final.csv
Schubert Jakob,AUT,7,40-,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,40-,2008-09-19_Imst_Lead_Men_Final.csv
Becan Klemen,SLO,8,39+,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,39+,2008-09-19_Imst_Lead_Men_Final.csv
Kryukov Valeriy,UKR,9,39,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,39,2008-09-19_Imst_Lead_Men_Final.csv
Ballet Thomas,FRA,10,25-,IFSC Climbing Worldcup (L) - Imst (AUT) 2008,523,2008,Imst,Lead,Men,Final,2008-09-19,/api/v1/category_rounds/912/results,/api/v1/events/523/result/1,25-,2008-09-19_Imst_Lead_Men_Final.csv
