name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Avezou Cecile,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Caprez Nina,SUI,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Chereshneva Yana,RUS,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Ciavaldini Caroline,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Durif Charlotte,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Eiter Angela,AUT,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Ernst Johanna,AUT,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Eyer Alexandra,SUI,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Gros Natalija,SLO,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Kobayashi Yuka,JPN,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Lavarda Jenny,ITA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Malamid Evgeniia,RUS,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Markovic Mina,SLO,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Noguchi Akiyo,JPN,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Sarkany Muriel,BEL,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Shalagina Olga,UKR,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Szekely Andrea Brigitta,HUN,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Taylor Vanessa,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Thévenet Marine,FRA,1,Top,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,Top,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Bacher Barbara,AUT,20,46,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,46,2008-07-12_Chamonix_Lead_Women_Qualification.csv
Wurm Juliane,GER,20,46,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5,46,2008-07-12_Chamonix_Lead_Women_Qualification.csv
