name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Mrázek Tomás,CZE,1,Top,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,Top,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,Top,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Amma Sachi,JPN,1,Top,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,Top,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,1,Top,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,Top,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,Top,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Lechner Mario,AUT,1,Top,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,Top,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,7,46,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,46,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Guerimand Flavien,FRA,8,46-,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,46-,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Dugit Fabien,FRA,9,45+,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,45+,2008-06-27_Qinghai_Lead_Men_Qualification.csv
Romain Manuel,FRA,10,45-,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1,45-,2008-06-27_Qinghai_Lead_Men_Qualification.csv
