name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Lama David,AUT,1,3t3 4b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Final,2008-06-13,/api/v1/category_rounds/870/results,/api/v1/events/517/result/3,1,1,1,1,1,1,X,3
Fischhuber Kilian,AUT,2,3t5 3b3,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Final,2008-06-13,/api/v1/category_rounds/870/results,/api/v1/events/517/result/3,1,1,X,X,1,1,3,1
McColl Sean,CAN,3,3t7 4b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Final,2008-06-13,/api/v1/category_rounds/870/results,/api/v1/events/517/result/3,1,1,X,3,3,1,3,1
Moroni Gabriele,ITA,4,3t7 3b4,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Final,2008-06-13,/api/v1/category_rounds/870/results,/api/v1/events/517/result/3,1,1,X,X,2,2,4,1
Gelmanov Rustam,RUS,5,3t7 3b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Final,2008-06-13,/api/v1/category_rounds/870/results,/api/v1/events/517/result/3,1,1,X,X,3,2,3,3
Hori Tsukuru,JPN,6,1t1 3b10,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Final,2008-06-13,/api/v1/category_rounds/870/results,/api/v1/events/517/result/3,1,1,X,X,X,2,X,7
