name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Vidmar Maja,SLO,1,Top,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,Top,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Ernst Johanna,AUT,2,40-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,40-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Ciavaldini Caroline,FRA,3,35+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,35+,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,4,30-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,30-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
schöpf Bettina,AUT,5,29+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29+,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Shalagina Olga,UKR,6,29,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Noguchi Akiyo,JPN,6,29,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Eiter Angela,AUT,6,29,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Gros Natalija,SLO,9,29,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Eyer Alexandra,SUI,10,29,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Ociepka Kinga,POL,11,29,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Bacher Barbara,AUT,12,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,13,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,13,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Lavarda Jenny,ITA,15,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Wurm Juliane,GER,16,29-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,29-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Kim Jain,KOR,17,28+,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,28+,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Chereshneva Yana,RUS,18,28,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,28,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Thévenet Marine,FRA,19,27,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,27,2008-09-12_Bern_Lead_Women_Semi-Final.csv
CARTAS BARRERA Andrea,ESP,20,23,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,23,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Couchot Mathilde,FRA,21,23,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,23,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Le Neve Melissa,FRA,22,23,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,23,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Gosar Asja,SLO,23,23-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,23-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Zijlstra Vera,NED,24,22,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,22,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Piola Anouk,SUI,25,22-,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,22-,2008-09-12_Bern_Lead_Women_Semi-Final.csv
Pinet Florence,FRA,26,19,IFSC Climbing Worldcup (L) - Bern (SUI) 2008,522,2008,Bern,Lead,Women,Semi-Final,2008-09-12,/api/v1/category_rounds/902/results,/api/v1/events/522/result/5,19,2008-09-12_Bern_Lead_Women_Semi-Final.csv
