name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Mrázek Tomás,CZE,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Lachat Cédric,SUI,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Kryukov Valeriy,UKR,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Becan Klemen,SLO,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
Son Sangwon,KOR,1,Top,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2008,524,2008,Puurs,Lead,Men,Qualification,2008-09-26,/api/v1/category_rounds/918/results,/api/v1/events/524/result/1,Top,2008-09-26_Puurs_Lead_Men_Qualification.csv
