name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Desgranges Romain,FRA,1,1. [3.00],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
Fakirianov Dmitrii,RUS,1,1. [3.46],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
Halenke Sebastian,GER,1,1. [3.46],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,1. [3.00],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
Korenaga Keiichiro,JPN,1,1. [3.00],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
McColl Sean,CAN,1,1. [3.46],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,1. [3.46],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,1. [3.00],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,1.,2016-09-14_Paris_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,9,5. [4.90],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,5.,2016-09-14_Paris_Lead_Men_Qualification.csv
Primozic Urban,SLO,9,5. [5.83],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,5.,2016-09-14_Paris_Lead_Men_Qualification.csv
Skofic Domen,SLO,9,5. [5.83],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,5.,2016-09-14_Paris_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,12,6. [5.61],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,6.,2016-09-14_Paris_Lead_Men_Qualification.csv
Supper Gautier,FRA,13,7. [7.07],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,7.,2016-09-14_Paris_Lead_Men_Qualification.csv
Vettorata Francesco,ITA,13,7. [7.94],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,7.,2016-09-14_Paris_Lead_Men_Qualification.csv
Park Jihwan,KOR,15,8. [8.57],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,8.,2016-09-14_Paris_Lead_Men_Qualification.csv
Rudigier Max,AUT,15,8. [8.75],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,8.,2016-09-14_Paris_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,17,9. [9.64],IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Men,Qualification,2016-09-14,/api/v1/category_rounds/3902/results,/api/v1/events/950/result/1,9.,2016-09-14_Paris_Lead_Men_Qualification.csv
