name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Chon Jongwon,KOR,1,5t12 5b11,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,5,5,2,2,2,2,1,1,2,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,RUS,1,5t5 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,1,1,1,1,1,1,1,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Kruder Jernej,SLO,2,4t5 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,X,1,1,1,1,1,2,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Phillips Nathan,GBR,2,5t6 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,1,1,1,1,2,2,1,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Stranik Martin,CZE,3,4t6 5b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,X,3,1,1,2,1,2,2,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Topishko Sergii,UKR,3,5t7 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,3,2,1,1,1,1,1,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
McColl Sean,CAN,4,4t8 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,X,1,2,1,3,1,2,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Piccolruaz Michael,ITA,4,5t7 5b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,2,2,1,1,1,1,1,1,2,2,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Moroni Gabriele,ITA,5,5t8 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,3,1,1,1,2,2,1,1,1,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Rugens Rolands,LVA,5,4t11 4b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,5,5,X,X,1,1,1,1,4,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Fujii Kokoro,JPN,6,3t3 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,X,1,1,1,X,2,1,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Narasaki Tomoa,JPN,6,5t8 5b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,1,1,1,1,1,1,4,4,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Caleyron Thomas,FRA,7,3t7 5b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,X,1,2,2,X,2,4,3,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Levier Alban,FRA,7,5t9 5b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,1,1,4,3,2,2,1,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Difelice Andre,CAN,8,5t10 5b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,2,2,1,1,2,1,4,2,1,1,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Mawem Mickael,FRA,8,3t7 5b13,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,X,1,4,4,2,1,X,6,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,8,3t7 5b13,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Men,Qualification,2016-05-20,/api/v1/category_rounds/3837/results,/api/v1/events/942/result/3,1,1,X,3,2,2,X,3,4,4,2016-05-20_Tyrol_Boulder_Men_Qualification.csv
