name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Nonaka Miho,JPN,1,3t5 3b3,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,1,1,1,1,X,X,3,1,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,2,3t8 4b8,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,2,2,2,1,X,3,4,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,3,2t2 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,X,1,1,X,2,1,1,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Mascarenas Megan,USA,4,2t3 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,2,1,1,1,X,1,X,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,5,2t3 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,1,1,2,1,X,1,X,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,6,2t3 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,1,1,1,X,X,2,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,7,2t4 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,1,2,1,X,2,2,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,8,1t1 3b7,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,4,1,1,X,X,X,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Schwaiger Berit,AUT,9,1t1 2b5,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,X,1,1,X,X,X,4,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Retschy Monika,GER,10,1t4 3b5,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,2,X,2,X,X,4,1,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Condie Kyra,USA,11,0t 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,1,X,1,X,X,X,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Sinnhuber Karoline,AUT,12,0t 3b7,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,3,X,2,X,X,X,2,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Durif Charlotte,FRA,13,0t 3b9,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,4,X,X,X,4,X,1,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Tracy Michaela,GBR,14,0t 3b9,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,1,X,1,X,X,X,7,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Hayes Margo,USA,15,0t 3b10,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,5,X,2,X,3,X,X,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Blair-Coyle Sierra,USA,16,0t 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,X,X,1,X,X,X,1,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
Weldon Stacey,CAN,17,0t 2b5,IFSC Climbing Worldcup (B) - Vail (USA) 2016,943,2016,Vail,Boulder,Women,Semi-Final,2016-06-10,/api/v1/category_rounds/3841/results,/api/v1/events/943/result/7,X,X,X,2,X,X,X,3,2016-06-10_Vail_Boulder_Women_Semi-Final.csv
