name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Chanourdie Julia,FRA,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,Top,2016-08-26_Arco_Lead_Women_Qualification.csv
Garnbret Janja,SLO,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,Top,2016-08-26_Arco_Lead_Women_Qualification.csv
Kim Jain,KOR,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,Top,2016-08-26_Arco_Lead_Women_Qualification.csv
Markovic Mina,SLO,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,Top,2016-08-26_Arco_Lead_Women_Qualification.csv
Posch Katharina,AUT,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,Top,2016-08-26_Arco_Lead_Women_Qualification.csv
Röck Magdalena,AUT,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,Top,2016-08-26_Arco_Lead_Women_Qualification.csv
Verhoeven Anak,BEL,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,Top,2016-08-26_Arco_Lead_Women_Qualification.csv
Kalan Tjasa,SLO,8,Top 1. | 50+ 8. [7.55],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,50+,2016-08-26_Arco_Lead_Women_Qualification.csv
Koller Anne-Sophie,SUI,8,Top 1. | 50+ 8. [7.55],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,50+,2016-08-26_Arco_Lead_Women_Qualification.csv
Romain Salomé,FRA,8,Top 1. | 50+ 8. [7.55],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,50+,2016-08-26_Arco_Lead_Women_Qualification.csv
Janicot Hélène,FRA,11,41+ 12. | 50+ 8. [10.90],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,41+,50+,2016-08-26_Arco_Lead_Women_Qualification.csv
Becerra Mathilde,FRA,12,Top 1. | 46 23. [11.87],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,Top,46,2016-08-26_Arco_Lead_Women_Qualification.csv
Schranz Christine,AUT,13,40+ 14. | 50 12. [13.42],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,40+,50,2016-08-26_Arco_Lead_Women_Qualification.csv
Kobayashi Yuka,JPN,14,41+ 12. | 48+ 14. [13.92],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,41+,48+,2016-08-26_Arco_Lead_Women_Qualification.csv
Ota Risa,JPN,15,40+ 14. | 49 13. [13.96],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,40+,49,2016-08-26_Arco_Lead_Women_Qualification.csv
Gollo Asja,ITA,16,40+ 14. | 46+ 19. [17.54],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,40+,46+,2016-08-26_Arco_Lead_Women_Qualification.csv
Kazbekova Ievgeniia,UKR,17,39+ 18. | 48+ 14. [17.61],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,39+,48+,2016-08-26_Arco_Lead_Women_Qualification.csv
Hiroshige Yuki,JPN,18,39+ 18. | 47+ 18. [18.97],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,39+,47+,2016-08-26_Arco_Lead_Women_Qualification.csv
Fakhritdinova Dinara,RUS,19,37+ 25. | 48+ 14. [19.88],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,37+,48+,2016-08-26_Arco_Lead_Women_Qualification.csv
Miller Delaney,USA,20,40 17. | 46 23. [19.99],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,40,46,2016-08-26_Arco_Lead_Women_Qualification.csv
Kamin Rebeka,SLO,21,36 28. | 48+ 14. [21.02],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,36,48+,2016-08-26_Arco_Lead_Women_Qualification.csv
Takata  Kokoro,JPN,22,39 23. | 46+ 19. [21.71],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,39,46+,2016-08-26_Arco_Lead_Women_Qualification.csv
Durif Charlotte,FRA,23,38 24. | 46+ 19. [22.18],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,38,46+,2016-08-26_Arco_Lead_Women_Qualification.csv
Ghisolfi Claudia,ITA,24,39+ 18. | 45 27. [23.24],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,39+,45,2016-08-26_Arco_Lead_Women_Qualification.csv
Fredman Netta,ISR,25,35+ 30. | 46+ 19. [24.80],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,35+,46+,2016-08-26_Arco_Lead_Women_Qualification.csv
van Bergen Nikki,NED,26,39+ 18. | 36+ 33. [25.88],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,39+,36+,2016-08-26_Arco_Lead_Women_Qualification.csv
Kümin Andrea,SUI,27,37+ 25. | 44+ 28. [26.96],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,37+,44+,2016-08-26_Arco_Lead_Women_Qualification.csv
YOSHIMURA  Moe,JPN,28,39+ 18. | 35+ 37. [27.57],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,39+,35+,2016-08-26_Arco_Lead_Women_Qualification.csv
Berthier Nolwen,FRA,29,36+ 27. | 44+ 28. [27.74],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,36+,44+,2016-08-26_Arco_Lead_Women_Qualification.csv
Han Seuran,KOR,30,36 28. | 41 31. [29.72],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,36,41,2016-08-26_Arco_Lead_Women_Qualification.csv
Buhrfeind Claire,USA,31,32.5+ 36. | 45+ 25. [30.51],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,32.5+,45+,2016-08-26_Arco_Lead_Women_Qualification.csv
Marigo Léa,FRA,32,32.5 38. | 45+ 25. [31.33],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,32.5,45+,2016-08-26_Arco_Lead_Women_Qualification.csv
Ebner Andrea,ITA,33,33+ 33. | 42 30. [31.70],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,33+,42,2016-08-26_Arco_Lead_Women_Qualification.csv
Cassol Silvia,ITA,34,34+ 31. | 36 35. [33.44],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,34+,36,2016-08-26_Arco_Lead_Women_Qualification.csv
De Martini Lisa,ITA,35,33 35. | 36+ 33. [34.24],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,33,36+,2016-08-26_Arco_Lead_Women_Qualification.csv
Stirling Lucinda Ann,AUS,36,33+ 33. | 36 35. [34.49],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Women,Qualification,2016-08-26,/api/v1/category_rounds/3884/results,/api/v1/events/949/result/5,33+,36,2016-08-26_Arco_Lead_Women_Qualification.csv
