name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Noguchi Akiyo,JPN,1,3t3 3b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,1,1,X,X,1,1,1,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,2,3t4 3b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,1,1,X,X,1,1,2,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,2,3t4 3b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,1,1,X,X,2,1,1,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,4,2t2 4b5,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,1,1,X,2,X,1,1,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Mascarenas Megan,USA,5,2t2 3b4,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,1,1,X,X,X,2,1,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Krasovskaia Elena,RUS,6,2t3 3b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,1,1,X,X,X,1,2,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Gejo Stasa,SRB,7,2t5 3b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,3,1,X,X,2,1,X,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Kaiser Clementine,FRA,8,2t5 2b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,3,2,X,X,X,X,2,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Kiesgen Lilli ,GER,9,2t5 2b4,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,4,3,X,X,X,X,1,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Bestvater Alma,GER,10,2t6 3b7,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,4,4,X,X,X,2,2,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,10,2t6 3b7,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,3,3,X,X,3,3,X,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Midtboe Hannah,NOR,12,2t8 3b5,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,5,3,X,X,X,1,3,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
Schwaiger Berit,AUT,13,1t1 3b8,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3898/results,/api/v1/events/950/result/7,X,4,X,X,X,3,1,1,2016-09-14_Paris_Boulder_Women_Semi-Final.csv
