name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Kokorin Stanislav,,1,6.00,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,WILDCARD,True,6.54,True,6.19,True,6.0,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Mawem Bassa,,2,6.01,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,6.68,True,6.11,True,6.04,False,6.01,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Zhong QiXin,,3,6.20,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,6.38,True,6.07,False,FALL,,,True,6.2,2016-10-22_Xiamen_Speed_Men_Final.csv
Deulin Vladislav,,4,6.36,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,6.39,True,6.36,False,6.24,,,False,6.36,2016-10-22_Xiamen_Speed_Men_Final.csv
Boldyrev Danyil,,5,6.22,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,WILDCARD,False,6.22,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Moro Guillaume,,6,7.68,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,6.69,False,7.68,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Nambot Quentin,,7,8.43,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,WILDCARD,False,8.43,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Alipour Shenazandifard Reza,,8,FALL,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,True,6.2,False,FALL,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Gontero Leonardo,,9,6.58,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,6.58,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Fossali Ludovico,,10,6.95,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,6.95,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Toozandehjani Hamidreza,,11,7.32,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,7.32,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Li Guangdong,,12,9.87,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,9.87,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Dzienski Marcin,,13,FALSE START,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,FALSE START,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Shikov Aleksandr,,14,FALSE START,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,FALSE START,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Ou ZhiYong,,15,FALSE START,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,FALSE START,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
Kriz Jan,,16,FALL,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Men,Final,2016-10-22,/api/v1/category_rounds/5997/results,/api/v1/events/1163/result/2,False,FALL,,,,,,,,,2016-10-22_Xiamen_Speed_Men_Final.csv
