name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Posch Katharina,AUT,11,3t8 3b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,X,X,2,2,2,1,4,4,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Retschy Monika,GER,12,3t10 4b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,6,6,2,1,2,1,X,1,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,13,2t2 4b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,1,1,X,2,X,2,1,1,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Schwaiger Berit,AUT,13,2t2 4b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,1,1,1,1,X,2,X,2,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Crane Leah,GBR,15,2t4 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,2,2,2,1,X,1,X,1,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,16,2t4 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,1,1,3,2,X,2,X,2,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Tracy Michaela,GBR,17,2t5 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,2,2,3,3,X,1,X,1,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Slemensek Tjasa,SLO,18,2t7 3b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,5,5,2,2,X,X,X,2,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Yip Alannah,CAN,19,1t1 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,1,1,X,1,X,2,X,1,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
Kipriianova Ekaterina,RUS,20,1t3 4b12,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Semi-Final,2016-05-20,/api/v1/category_rounds/3835/results,/api/v1/events/942/result/7,3,3,X,2,X,3,X,4,2016-05-20_Tyrol_Boulder_Women_Semi-Final.csv
