name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Ghisolfi Stefano,ITA,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
Nakagami Taito,JPN,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
Primozic Urban,SLO,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
Samoilov Fedir,UKR,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
Skofic Domen,SLO,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
Hada Yuki,JPN,8,32+ 11. | Top 1. [7.42],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,32+,Top,2016-11-26_Kranj_Lead_Men_Qualification.csv
Desgranges Romain,FRA,9,Top 1. | 44 12. [8.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,44,2016-11-26_Kranj_Lead_Men_Qualification.csv
Bailey Sean,USA,10,Top 1. | 41+ 16. [9.38],IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,952,2016,Kranj,Lead,Men,Qualification,2016-11-26,/api/v1/category_rounds/3917/results,/api/v1/events/952/result/1,Top,41+,2016-11-26_Kranj_Lead_Men_Qualification.csv
