name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Garnbret Janja,SLO,1,47+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,47+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,2,46+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,46+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Kim Jain,KOR,3,46,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,46,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,4,45,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,45,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Chanourdie Julia,FRA,5,44+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,44+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Pilz Jessica,AUT,6,42+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,42+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Röck Magdalena,AUT,7,37+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,37+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Buhrfeind Claire,USA,7,37+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,37+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Ring Alina,SUI,7,37+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,37+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,10,32+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,32+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Becerra Mathilde,FRA,10,32+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,32+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Romain Salomé,FRA,12,32,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,32,2016-09-14_Paris_Lead_Women_Semi-Final.csv
Koller Anne-Sophie,SUI,13,31+,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Lead,Women,Semi-Final,2016-09-14,/api/v1/category_rounds/3895/results,/api/v1/events/950/result/5,31+,2016-09-14_Paris_Lead_Women_Semi-Final.csv
