name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Coxsey Shauna,GBR,1,4t8 4b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Final,2016-05-20,/api/v1/category_rounds/3836/results,/api/v1/events/942/result/7,1,1,1,1,5,5,1,1,2016-05-20_Tyrol_Boulder_Women_Final.csv
Garnbret Janja,SLO,2,4t10 4b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Final,2016-05-20,/api/v1/category_rounds/3836/results,/api/v1/events/942/result/7,2,1,1,1,5,5,2,2,2016-05-20_Tyrol_Boulder_Women_Final.csv
Nonaka Miho,JPN,3,4t13 4b10,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Final,2016-05-20,/api/v1/category_rounds/3836/results,/api/v1/events/942/result/7,2,1,3,2,5,4,3,3,2016-05-20_Tyrol_Boulder_Women_Final.csv
Mascarenas Megan,USA,4,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Final,2016-05-20,/api/v1/category_rounds/3836/results,/api/v1/events/942/result/7,1,1,1,1,X,X,X,1,2016-05-20_Tyrol_Boulder_Women_Final.csv
Stöhr Anna,AUT,5,2t11 4b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Final,2016-05-20,/api/v1/category_rounds/3836/results,/api/v1/events/942/result/7,3,1,X,1,8,5,X,1,2016-05-20_Tyrol_Boulder_Women_Final.csv
Noguchi Akiyo,JPN,6,1t3 2b2,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Final,2016-05-20,/api/v1/category_rounds/3836/results,/api/v1/events/942/result/7,3,1,X,1,X,X,X,X,2016-05-20_Tyrol_Boulder_Women_Final.csv
Sa Sol,KOR,7,0t 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,942,2016,Tyrol,Boulder,Women,Final,2016-05-20,/api/v1/category_rounds/3836/results,/api/v1/events/942/result/7,X,1,X,1,X,X,X,1,2016-05-20_Tyrol_Boulder_Women_Final.csv
