name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Nonaka Miho,JPN,1,4t4 4b4,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,1,1,1,1,1,1,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,2,4t5 4b4,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,2,1,1,1,1,1,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,2,4t5 4b4,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,2,1,1,1,1,1,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Gejo Stasa,SRB,4,4t6 4b4,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,3,1,1,1,1,1,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,5,4t6 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,3,3,1,1,1,1,1,1,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Kruder Julija,SLO,6,3t5 4b7,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,X,2,1,1,3,3,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,7,2t2 4b4,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,X,1,1,1,X,1,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Crane Leah,GBR,8,2t3 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,2,2,X,2,1,1,X,1,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Sandoz Mélanie,FRA,9,2t3 4b7,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,X,1,2,1,X,4,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Sakamoto  Ayari,JPN,10,2t4 4b8,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,3,3,X,1,1,1,X,3,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Sterrer Franziska,AUT,11,2t4 3b8,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,1,1,X,X,3,3,X,4,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,12,2t6 3b5,IFSC Climbing Worldcup (B) - Munich (GER) 2016,947,2016,Munich,Boulder,Women,Semi-Final,2016-08-12,/api/v1/category_rounds/3873/results,/api/v1/events/947/result/7,3,3,3,1,X,1,X,X,2016-08-12_Munich_Boulder_Women_Semi-Final.csv
