name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Kotake Mei,JPN,18,25+,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,25+
Gollo Asja,ITA,19,25,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,25
Fakhritdinova Dinara,RUS,20,23+,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,23+
Posch Katharina,AUT,21,23,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,23
Ghisolfi Claudia,ITA,22,23,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,23
Ring Alina,SUI,23,21+,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,21+
Berthier Nolwen,FRA,24,21+,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,21+
Choong Katherine,SUI,25,21+,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,21+
Vrablikova Gabriela,CZE,26,16+,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,16+
Fux Evelyne,SUI,27,15+,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Semi-Final,2016-07-15,/api/v1/category_rounds/3857/results,/api/v1/events/945/result/5,15+
