name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Jaubert Anouck,,1,8.10,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,8.89,True,8.2,True,8.05,True,8.109,,
Kaplina Iuliia,,2,9.01,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,8.89,True,8.24,True,7.99,False,9.01,,
Miroslaw Aleksandra,,3,8.31,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,9.23,True,8.52,False,8.41,,,True,8.31
Buczek Klaudia,,4,8.33,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,9.39,True,8.27,False,8.55,,,False,8.33
Brozek Anna,,5,8.70,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,9.41,False,8.7,,,,,,
Motovilova Svetlana,,6,8.98,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,9.12,False,8.98,,,,,,
Marenych Alla,,7,9.22,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,9.62,False,9.22,,,,,,
Sarisson Aurelia,,8,9.64,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,True,9.06,False,9.64,,,,,,
Fleuret Elma,,9,9.19,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,9.19,,,,,,,,
Andrier Victoire,,10,9.71,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,9.71,,,,,,,,
Niu Di,,11,9.85,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,9.85,,,,,,,,
Lach Nina,,12,10.24,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,10.24,,,,,,,,
PUBU ZhuoMa,,13,10.45,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,10.45,,,,,,,,
Ropek Edyta,,14,10.79,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,10.79,,,,,,,,
Tsyganova Anna,,15,10.86,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,10.86,,,,,,,,
He CuiLian,,16,12.00,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,951,2016,Wujiang,Speed,Women,Final,2016-10-18,/api/v1/category_rounds/3911/results,/api/v1/events/951/result/6,False,12.0,,,,,,,,
