name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Jaubert Anouck,FRA,1,7.980,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Kaplina Iuliia,RUS,2,8.140,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Rudzinska Aleksandra,POL,3,8.420,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Buczek Klaudia,POL,4,8.710,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,5,8.780,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Tsyganova Anna,RUS,6,8.800,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Fleuret Elma,FRA,7,8.920,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Motovilova Svetlana,RUS,8,9.020,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Andrier Victoire,FRA,9,9.280,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Marenych Alla,UKR,10,9.320,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
He CuiLian,CHN,11,9.350,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Brozek Anna,POL,12,9.390,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Ropek Edyta,POL,12,9.390,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Niu Di,CHN,14,9.540,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Lach Nina,AUT,15,9.600,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
PUBU ZhuoMa,CHN,16,10.240,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
RENQING LaMu,CHN,17,11.760,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
Karami Azam,IRI,18,12.500,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
BAIMA YuZhen,CHN,19,12.620,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Qualification,2016-10-22,/api/v1/category_rounds/5991/results,/api/v1/events/1163/result/6,2016-10-22_Xiamen_Speed_Women_Qualification.csv
