name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Desgranges Romain,FRA,1,Top,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,Top
Julian  Puigblanque Ramón ,ESP,2,46+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,46+
Schubert Jakob,AUT,3,45+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,45+
Skofic Domen,SLO,3,45+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,45+
Fakirianov Dmitrii,RUS,5,43,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,43
Vettorata Francesco,ITA,6,41+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,41+
Ondra Adam,CZE,7,36+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,36+
Halenke Sebastian,GER,8,35+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,35+
Ghisolfi Stefano,ITA,9,34+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,34+
Rudigier Max,AUT,10,34+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,34+
Joannes Thomas,FRA,11,34+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,34+
Primozic Urban,SLO,12,34,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,34
KIM Hanwool,KOR,13,33+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,33+
Korenaga Keiichiro,JPN,14,33,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,33
Chernikov Mikhail,RUS,15,31+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,31+
Lehmann Sascha,SUI,16,30+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,30+
Ravanal Tomas,CHI,17,30+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,30+
Bergant Martin,SLO,18,28+,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Semi-Final,2016-08-26,/api/v1/category_rounds/3890/results,/api/v1/events/949/result/1,28+
