name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Alipour Shenazandifard Reza,,1,WILDCARD,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.12,True,5.99,True,5.82,True,WILDCARD,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Hroza Libor,,2,FALSE START,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.15,True,6.1,True,5.91,False,FALSE START,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Dzienski Marcin,,3,5.97,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.45,True,6.13,False,5.95,,,True,5.97,2016-05-07_Nanjing_Speed_Men_Final.csv
Kokorin Stanislav,,4,6.91,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.12,True,6.04,False,5.85,,,False,6.91,2016-05-07_Nanjing_Speed_Men_Final.csv
Mawem Bassa,,5,6.05,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.2,False,6.05,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Boldyrev Danyil,,6,6.07,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.14,False,6.07,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Timofeev Dmitrii,,7,6.13,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.51,False,6.13,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Shilov Aleksandr,,8,7.10,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,True,6.46,False,7.1,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Shikov Aleksandr,,9,6.21,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,6.21,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Gontero Leonardo,,10,6.32,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,6.32,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Galar Pandu Asmoro,,11,6.51,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,6.51,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Vaitsekhovskii Evgenii,,12,6.74,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,6.74,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Abudzar Yulianto,,13,6.82,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,6.82,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Rindi Sufriyanto,,14,6.93,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,6.93,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
Mohammadi Morteza,,15,7.00,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,7.0,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
LIN PengHui,,16,8.92,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Final,2016-05-07,/api/v1/category_rounds/3827/results,/api/v1/events/940/result/2,False,8.92,,,,,,,,,2016-05-07_Nanjing_Speed_Men_Final.csv
