name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Fakirianov Dmitrii,RUS,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Ghisolfi Stefano,ITA,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Lehmann Sascha,SUI,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Ondra Adam,CZE,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Primozic Urban,SLO,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Schubert Jakob,AUT,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Skofic Domen,SLO,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
Supper Gautier,FRA,1,Top 1. | Top 1. [7.14],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,Top,Top
KIM Hanwool,KOR,10,41+ 17. | Top 1. [10.54],"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",949,2016,Arco,Lead,Men,Qualification,2016-08-26,/api/v1/category_rounds/3889/results,/api/v1/events/949/result/1,41+,Top
