name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Narasaki Tomoa,JPN,1,5t11 5b7,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,2,2,6,2,1,1,1,1
Rubtsov  Aleksei,RUS,1,5t10 5b9,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,5,5,1,1,1,1,2,1
Kruder Jernej,SLO,2,5t10 5b10,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,4,4,1,1,2,2,2,2
Levier Alban,FRA,2,5t12 5b11,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,3,3,4,4,1,1,2,2
Gelmanov Rustam,RUS,3,5t12 5b12,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,5,5,1,1,1,1,4,4
Hori Tsukuru,JPN,3,5t12 5b12,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,3,3,2,2,4,4,2,2
Chon Jongwon,KOR,4,5t15 5b15,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,6,6,1,1,6,6,1,1
Fujii Kokoro,JPN,4,5t20 5b15,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,8,8,3,3,6,2,1,1
Sugimoto Rei,JPN,5,4t6 4b5,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,1,1,1,1,3,2
Topishko Sergii,UKR,5,4t9 5b10,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,5,5,1,1,X,2,2,1
Bonder Jeremy,FRA,6,4t12 5b10,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,2,6,3,3,3,X,1,1,1
Piccolruaz Michael,ITA,6,4t7 5b16,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,9,1,1,4,4,1,1
Inoue Yuji,JPN,7,4t12 4b9,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,5,3,4,4,X,X,1,1
Verhoeven Jorg,NED,7,4t8 4b8,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,5,5,1,1,X,X,1,1
Rugens Rolands,LVA,8,4t9 5b11,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,4,4,1,1,2,2,X,3
Sharafutdinov Dmitrii,RUS,8,4t15 5b17,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,3,1,X,4,2,2,5,5,5,5
Hojer Jan,GER,9,3t4 4b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,1,1,X,X,2,1,X,1
McColl Sean,CAN,9,4t10 4b9,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,6,6,1,1,X,X,1,1
Landman Tyler,GBR,10,3t5 4b8,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,3,2,X,4,1,1
Ometz Baptiste,SUI,10,4t12 4b11,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,5,5,3,3,X,X,2,2
Mecherzynski-Wiktor Andrzej,POL,11,3t7 5b14,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,9,5,2,X,1,1,1
Yamauchi Makoto,JPN,11,4t13 5b12,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,4,2,5,5,1,1,X,1,3,3
Cornu Manuel,FRA,12,3t7 4b9,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,X,5,X,X,3,1,2,2
Ogata Yoshiyuki,JPN,12,3t4 5b18,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,12,1,1,X,2,2,2
Takata Tomoaki,JPN,13,3t9 4b10,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,6,6,X,1,2,2
Watabe Keita,JPN,13,3t5 4b6,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,3,3,1,1,X,1,X,X
Huang ZhouWen,CHN,14,3t9 4b15,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,5,5,X,X,X,7,3,2
Qu HaiBin,CHN,14,3t7 3b6,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,X,X,2,2,X,X,3,3
Kassay James,AUS,15,3t8 4b10,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,3,3,X,2,4,4
Ma ZiDa,CHN,15,3t18 4b20,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,2,14,10,X,X,X,6,2,2
Jodlowski Jakub,POL,16,3t8 3b8,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,1,1,X,X,6,6
Mawem Mickael,FRA,16,2t3 3b7,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,X,X,X,4,2,2
Dennis Chua,SGP,17,3t10 4b10,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,3,2,X,X,1,1,X,1,6,6
Gagneux Pascal,FRA,17,2t4 3b8,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,X,X,3,3,X,4
Khazanov Alex,ISR,18,2t4 3b10,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,X,X,X,7,X,X,2,2
Scarperi Stefan,ITA,18,3t10 4b13,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,X,3,7,7,1,1,X,X,2,2
Kim Jabee,KOR,19,2t4 2b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,X,X,X,X,3,3
Vezonik Gregor,SLO,19,2t4 2b2,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,3,1,X,X,X,X,1,1,X,X
Nakano Minoru,JPN,20,2t4 2b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,2,X,X,2,2,X,X,X,X
Unger Simon,GER,20,2t5 2b3,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,3,1,X,X,2,2,X,X,X,X
Chan Cheung-chi Shoji,HKG,21,2t5 2b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,2,1,X,X,X,X,3,3,X,X
Lam Hei-yeung,HKG,21,1t1 2b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,X,X,X,3,X,X
AU Chi-fung,HKG,22,2t5 2b5,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,1,1,X,X,X,X,X,X,4,4
Shimizu Atsushi,JPN,22,1t2 2b3,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Men,Qualification,2016-04-30,/api/v1/category_rounds/3819/results,/api/v1/events/939/result/3,X,1,X,X,X,X,X,X,2,2
