name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Skofic Domen,SLO,1,Top 1. | 40+ 1. [2.74],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,40+,2016-07-15_Villars_Lead_Men_Qualification.csv
Supper Gautier,FRA,1,Top 1. | 40+ 1. [2.74],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,40+,2016-07-15_Villars_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,3,Top 1. | 35+ 4. [4.47],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,35+,2016-07-15_Villars_Lead_Men_Qualification.csv
Bailey Sean,USA,4,Top 1. | 31 5. [5.00],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,31,2016-07-15_Villars_Lead_Men_Qualification.csv
Schubert Jakob,AUT,5,Top 1. | 28+ 6. [5.70],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,28+,2016-07-15_Villars_Lead_Men_Qualification.csv
Korenaga Keiichiro,JPN,6,41+ 10. | 40 3. [5.74],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,41+,40,2016-07-15_Villars_Lead_Men_Qualification.csv
Shimatani Naoki,JPN,7,Top 1. | 23+ 16. [10.49],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Nakano Minoru,JPN,8,37+ 18. | 28+ 6. [12.23],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,37+,28+,2016-07-15_Villars_Lead_Men_Qualification.csv
KIM Hanwool,KOR,9,Top 1. | 23 29. [12.35],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,23,2016-07-15_Villars_Lead_Men_Qualification.csv
McColl Sean,CAN,9,Top 1. | 23 29. [12.35],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,23,2016-07-15_Villars_Lead_Men_Qualification.csv
Park Jihwan,KOR,11,38 15. | 27+ 8. [12.65],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,38,27+,2016-07-15_Villars_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,12,37+ 18. | 27+ 8. [15.17],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,37+,27+,2016-07-15_Villars_Lead_Men_Qualification.csv
Joannes Thomas,FRA,13,Top 1. | 19+ 45. [15.49],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,Top,19+,2016-07-15_Villars_Lead_Men_Qualification.csv
Halenke Sebastian,GER,14,41+ 10. | 23+ 16. [15.56],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,41+,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Hada Yuki,JPN,15,41 13. | 23+ 16. [16.91],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,41,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,16,39 14. | 23+ 16. [17.55],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,39,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Bonzom Maël,FRA,17,37+ 18. | 24 13. [17.94],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,37+,24,2016-07-15_Villars_Lead_Men_Qualification.csv
Blein Charli,FRA,18,33+ 32. | 27+ 8. [18.03],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,33+,27+,2016-07-15_Villars_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,19,38 15. | 23+ 16. [18.76],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,38,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Carnati Stefano,ITA,20,27 40. | 27+ 8. [20.12],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,27,27+,2016-07-15_Villars_Lead_Men_Qualification.csv
Michel Nathan,FRA,21,33+ 32. | 24 13. [21.33],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,33+,24,2016-07-15_Villars_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,22,37+ 18. | 23+ 16. [22.49],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,37+,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Primozic Urban,SLO,22,37+ 18. | 23+ 16. [22.49],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,37+,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Tekles Martin,GER,22,37+ 18. | 23+ 16. [22.49],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,37+,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Timmermans Loïc,BEL,22,37+ 18. | 23+ 16. [22.49],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,37+,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Collin Nicolas,BEL,26,17 58. | 27+ 8. [24.49],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,17,27+,2016-07-15_Villars_Lead_Men_Qualification.csv
Desgranges Romain,FRA,27,41+ 10. | 13+ 56. [25.37],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,41+,13+,2016-07-15_Villars_Lead_Men_Qualification.csv
Vettorata Francesco,ITA,28,33 34. | 23+ 16. [27.55],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,33,23+,2016-07-15_Villars_Lead_Men_Qualification.csv
Hanssens Stephane,BEL,29,18 54. | 24 13. [27.62],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Men,Qualification,2016-07-15,/api/v1/category_rounds/3861/results,/api/v1/events/945/result/1,18,24,2016-07-15_Villars_Lead_Men_Qualification.csv
