name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Vest Allison,CAN,33,1t5 3b12,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,1,5,5,X,6,X,X,X,X
Király Nóra,HUN,34,1t6 2b8,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,3,6,5,X,X,X,X,X,X
Stirling Lucinda Ann,AUS,34,1t5 3b11,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,5,4,X,X,X,4,X,3,X,X
Vlckova Eliska,CZE,35,1t7 3b9,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,X,7,5,X,1,X,3,X,X
Zaharia  Ana-Maria,ROU,35,0t 3b6,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,1,X,4,X,X,X,1,X,X
Hafsaas Tina Johnsen,NOR,36,1t8 3b16,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,6,8,8,X,2,X,X,X,X
Macedo Camila,BRA,36,0t 3b20,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,10,X,9,X,X,X,1,X,X
Amann Katrin,SWE,37,0t 2b2,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,1,X,X,X,X,X,1,X,X
Taub Yael,ISR,37,0t 3b8,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,4,X,3,X,1,X,X,X,X
Katrīna Cirvele,LVA,38,0t 2b5,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,3,X,X,X,X,X,2,X,X
