name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Mawem Bassa,FRA,1,5.980,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Timofeev Dmitrii,RUS,2,6.050,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Dzienski Marcin,POL,3,6.090,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Alipourshenazandifar Reza,IRI,4,6.100,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,4,6.100,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Shilov Aleksandr,RUS,6,6.270,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Hroza Libor,CZE,7,6.310,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,8,6.390,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Shikov Aleksandr,RUS,9,6.410,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Gontero Leonardo,ITA,10,6.420,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Galar Pandu Asmoro,INA,11,6.540,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Abudzar Yulianto,INA,12,6.690,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Rindi Sufriyanto,INA,13,6.710,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
LIN PengHui,CHN,14,6.720,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,15,6.810,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Mohammadi Morteza,IRI,16,6.890,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Ou ZhiYong,CHN,17,6.900,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Lewicki Michal,POL,18,7.180,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
CHEN ZhiXuan,CHN,19,7.450,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
DUAN YuRong,CHN,20,7.640,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Ma ZiDa,CHN,21,7.730,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Santoni Alessandro,ITA,22,7.820,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
Tyapkin Igor,UKR,23,7.860,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,940,2016,Nanjing,Speed,Men,Qualification,2016-05-07,/api/v1/category_rounds/3826/results,/api/v1/events/940/result/2,2016-05-07_Nanjing_Speed_Men_Qualification.csv
