name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Coxsey Shauna,GBR,1,5t8 5b8,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,1,1,4,4,1,1,1,1,1,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Retschy Monika,GER,1,5t11 5b8,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,2,2,3,3,3,1,1,1,2,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Nonaka Miho,JPN,2,4t5 4b4,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,1,1,X,X,1,1,1,1,2,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Sa Sol,KOR,2,5t12 5b10,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,5,5,2,1,2,1,1,1,2,2,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Le Neve Melissa,FRA,3,4t4 5b6,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,1,1,1,1,1,1,1,1,X,2,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,3,4t5 4b5,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,2,2,X,X,1,1,1,1,1,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Klingler Petra,SUI,4,4t6 5b7,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,2,1,X,2,1,1,1,1,2,2,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,4,4t6 5b7,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,1,1,3,3,1,1,1,1,X,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Tracy Michaela,GBR,4,4t8 5b9,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,2,2,1,1,4,4,1,1,X,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Schwaiger Berit,AUT,5,3t4 4b6,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,1,1,X,X,2,2,1,1,X,2,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Kotake Mei,JPN,6,4t8 5b10,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,1,1,2,2,X,5,3,1,2,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Sinnhuber Karoline,AUT,6,3t5 4b5,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,2,1,X,X,2,2,1,1,X,1,2016-04-23_Kazo_Boulder_Women_Qualification.csv
Caulier Chloe,BEL,7,3t6 4b7,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,938,2016,Kazo,Boulder,Women,Qualification,2016-04-23,/api/v1/category_rounds/3808/results,/api/v1/events/938/result/7,3,2,X,X,2,2,1,1,X,2,2016-04-23_Kazo_Boulder_Women_Qualification.csv
