name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Desgranges Romain,FRA,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,Top,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,Top,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Joannes Thomas,FRA,1,Top 1. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,Top,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Chon Jongwon,KOR,4,Top 1. | 34+ 5. [6.32],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,34+,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Nomura Shinichiro,JPN,5,37+ 16. | Top 1. [6.71],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,37+,Top,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Narasaki Tomoa,JPN,6,Top 1. | 30 7. [7.48],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,30,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Qu HaiBin,CHN,7,Top 1. | 29+ 8. [8.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,29+,2017-10-07_Wujiang_Lead_Men_Qualification.csv
KIM Hanwool,KOR,8,Top 1. | 28 11. [9.38],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,28,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,9,Top 1. | 27+ 12. [10.20],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,27+,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Korenaga Keiichiro,JPN,10,37+ 16. | 31+ 6. [10.39],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,37+,31+,2017-10-07_Wujiang_Lead_Men_Qualification.csv
JonasMcRae Elan,CAN,11,Top 1. | 26 15. [10.95],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,26,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Rudigier Max,AUT,12,Top 1. | 24+ 16. [12.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,24+,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Tekles Martin,GER,12,Top 1. | 24+ 16. [12.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,Top,24+,2017-10-07_Wujiang_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,14,37+ 16. | 29 9. [12.73],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Men,Qualification,2017-10-07,/api/v1/category_rounds/4340/results,/api/v1/events/995/result/1,37+,29,2017-10-07_Wujiang_Lead_Men_Qualification.csv
