name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Ghisolfi Stefano,ITA,1,Top 1. | 37+ 4. [3.54],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,Top,37+,2017-07-07_Villars_Lead_Men_Qualification.csv
Samoilov Fedir,UKR,2,36+ 11. | Top 1. [5.57],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,36+,Top,2017-07-07_Villars_Lead_Men_Qualification.csv
Shemla Yuval,ISR,3,Top 1. | 35+ 9. [5.70],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,Top,35+,2017-07-07_Villars_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,3,Top 1. | 35+ 9. [5.70],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,Top,35+,2017-07-07_Villars_Lead_Men_Qualification.csv
Desgranges Romain,FRA,5,Top 1. | 35 18. [7.42],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,Top,35,2017-07-07_Villars_Lead_Men_Qualification.csv
Hada Yuki,JPN,6,37 7. | 37 7. [7.71],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,37,37,2017-07-07_Villars_Lead_Men_Qualification.csv
Collin Nicolas,BEL,7,34 32. | Top 1. [8.00],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,34,Top,2017-07-07_Villars_Lead_Men_Qualification.csv
Bailey Sean,USA,8,36+ 11. | 37+ 4. [8.80],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,36+,37+,2017-07-07_Villars_Lead_Men_Qualification.csv
Skofic Domen,SLO,8,36+ 11. | 37+ 4. [8.80],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,36+,37+,2017-07-07_Villars_Lead_Men_Qualification.csv
Puman Hannes,SWE,10,30+ 47. | Top 1. [9.70],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,30+,Top,2017-07-07_Villars_Lead_Men_Qualification.csv
Korenaga Keiichiro,JPN,11,38+ 5. | 32 29. [12.04],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,38+,32,2017-07-07_Villars_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,12,37 7. | 35 18. [13.67],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,37,35,2017-07-07_Villars_Lead_Men_Qualification.csv
Rubtsov  Aleksei,RUS,13,35+ 21. | 36+ 8. [14.00],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,35+,36+,2017-07-07_Villars_Lead_Men_Qualification.csv
Joannes Thomas,FRA,14,36+ 11. | 35+ 9. [14.20],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,36+,35+,2017-07-07_Villars_Lead_Men_Qualification.csv
Firnenburg David,GER,15,37+ 6. | 30+ 33. [14.49],"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Lead,Men,Qualification,2017-07-07,/api/v1/category_rounds/4304/results,/api/v1/events/991/result/1,37+,30+,2017-07-07_Villars_Lead_Men_Qualification.csv
