name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1,Top 1. | Top 1. [4.95],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,Top,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Kim Jain,KOR,1,Top 1. | Top 1. [4.95],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,Top,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Noguchi Akiyo,JPN,1,Top 1. | Top 1. [4.95],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,Top,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Shiraishi Ashima,USA,1,Top 1. | Top 1. [4.95],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,Top,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Verhoeven Anak,BEL,1,Top 1. | Top 1. [4.95],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,Top,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Markovic Mina,SLO,6,39+ 7. | Top 1. [7.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,39+,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,7,Top 1. | 38+ 14. [7.60],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,Top,38+,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Chanourdie Julia,FRA,8,37+ 9. | Top 1. [8.57],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,37+,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Fakhritdinova Dinara,RUS,8,37+ 9. | Top 1. [8.57],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,37+,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
Pilz Jessica,AUT,8,37+ 9. | Top 1. [8.57],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",995,2017,Wujiang,Lead,Women,Qualification,2017-10-07,/api/v1/category_rounds/4335/results,/api/v1/events/995/result/5,37+,Top,2017-10-07_Wujiang_Lead_Women_Qualification.csv
