name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Ghisolfi Stefano,ITA,1,Top,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,Top,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,1,Top,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,Top,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,3,42+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,42+,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Joannes Thomas,FRA,4,41,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,41,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,5,39,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,39,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Bailey Sean,USA,6,38+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,38+,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Rudigier Max,AUT,7,38,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,38,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,8,37+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,37+,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Samoilov Fedir,UKR,9,37,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,37,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
Korenaga Keiichiro,JPN,10,36+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Semi-Final,2017-09-23,/api/v1/category_rounds/4331/results,/api/v1/events/994/result/1,36+,2017-09-23_Edinburgh_Lead_Men_Semi-Final.csv
