name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Ogata Yoshiyuki,JPN,1,4t10 4b7,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,2,1,3,1,1,1,4,4
Fujii Kokoro,JPN,2,3t5 4b7,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,1,1,2,1,X,3,2,2
Rubtsov  Aleksei,RUS,3,3t9 3b6,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,2,1,3,1,4,4,X,X
Chon Jongwon,KOR,4,2t2 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,1,1,1,1,X,2
Narasaki Meichi,JPN,5,2t2 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,1,1,1,1,X,X,X,X
Watabe Keita,JPN,6,2t3 2b3,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,1,1,2,2,X,X,X,X
Hori Tsukuru,JPN,7,2t4 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,3,1,1,1,X,1,X,3
Kruder Jernej,SLO,8,2t4 4b9,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,2,2,2,1,X,1,X,5
Narasaki Tomoa,JPN,9,2t6 3b5,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,3,1,X,1,X,X,3,3
Sugimoto Rei,JPN,10,2t9 4b12,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,2,1,7,6,X,4
Bailey Sean,USA,11,1t2 4b14,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,2,1,X,2,X,10
Verhoeven Jorg,NED,12,1t2 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,X,1,2,2,X,X
Lazure Sebastien,CAN,13,1t2 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,2,1,X,1,X,X,X,X
Heiniger Kevin,SUI,14,1t2 2b4,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,2,2,2,X,X,X,X
Inoue Yuji,JPN,15,1t3 3b7,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,3,1,X,1,X,X,X,5
Hojer Jan,GER,16,1t4 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,4,1,X,1,X,2,X,X
Landman Tyler,GBR,17,1t4 2b3,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,4,2,X,X,X,X
Khazanov Alex,ISR,18,1t7 3b9,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,X,1,7,7,X,X
Harada Kai,JPN,19,0t 3b7,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,X,1,X,X,X,5
Moroni Gabriele,ITA,20,0t 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Men,Semi-Final,2017-06-09,/api/v1/category_rounds/4291/results,/api/v1/events/989/result/3,X,1,X,1,X,X,X,X
