name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Coxsey Shauna,GBR,1,4t7 4b7,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,1,1,1,1,2,2,3,3
Klingler Petra,SUI,2,3t5 4b6,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,1,1,X,1,1,1,3,3
Nonaka Miho,JPN,3,3t6 4b7,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,1,1,X,1,1,1,4,4
Onoe Aya,JPN,4,3t9 4b10,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,1,1,X,1,6,6,2,2
Noguchi Akiyo,JPN,5,2t3 3b4,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,1,1,X,1,2,2,X,X
Kadic Katja,SLO,6,2t5 4b9,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,2,X,2,1,1,4,4
Kotake Mei,JPN,7,2t5 4b9,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,2,1,X,1,3,2,X,5
Färber Johanna,AUT,8,2t5 4b9,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,4,X,1,3,2,2,2
Yip Alannah,CAN,9,2t5 3b6,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,X,X,1,2,2,3,3
Bestvater Alma,GER,10,2t6 4b7,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,1,X,1,2,1,4,4
Crane Leah,GBR,11,2t6 4b8,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,1,X,1,1,1,5,5
Kruder Julija,SLO,12,2t6 4b9,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,2,X,1,1,1,5,5
Tracy Michaela,GBR,13,2t7 4b8,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,1,X,1,2,1,5,5
Lee Hung Ying,TPE,14,2t8 3b8,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,5,5,X,2,3,1,X,X
Kipriianova Ekaterina,RUS,15,1t1 3b4,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,2,X,1,1,1,X,X
Retschy Monika,GER,16,1t1 3b4,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,2,X,1,1,1,X,X
Sa Sol,KOR,17,1t2 4b12,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,1,X,1,2,2,X,8
Schwaiger Berit,AUT,18,1t4 3b6,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,3,X,1,4,2,X,X
Rekabi Elnaz,IRI,19,1t9 2b10,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,X,X,1,9,9,X,X
Caulier Chloe,BEL,20,0t 3b5,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,990,2017,Mumbai,Boulder,Women,Semi-Final,2017-06-24,/api/v1/category_rounds/4294/results,/api/v1/events/990/result/7,X,1,X,1,X,3,X,X
