name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Coxsey Shauna,GBR,1,5t11 5b10,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,4,4,3,2,1,1,2,2,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Garnbret Janja,SLO,1,5t7 5b6,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,2,2,2,1,1,1,1,1,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Klingler Petra,SUI,2,3t4 4b5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,2,1,1,1,X,2,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Nonaka Miho,JPN,2,5t8 5b8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,2,2,1,1,3,3,1,1,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Gejo Stasa,SRB,3,5t9 5b7,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,3,3,1,1,2,1,2,1,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Saurwein Katharina,AUT,3,3t7 4b9,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,3,2,3,3,X,3,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Hily Manon,FRA,4,5t13 5b11,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,4,4,3,1,1,1,4,4,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Tracy Michaela,GBR,4,3t8 3b5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,2,2,X,X,1,1,5,2,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Gibert Fanny,FRA,5,4t6 4b5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,X,2,1,1,1,2,2,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Kotake Mei,JPN,5,3t10 5b12,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,2,1,X,1,1,1,X,2,7,7,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Caulier Chloe,BEL,6,4t7 5b11,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,6,1,1,3,1,2,2,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Kadic Katja,SLO,6,3t10 4b10,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,X,2,1,X,1,7,7,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Kümin Andrea,SUI,7,2t2 4b4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,1,1,1,X,1,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Sa Sol,KOR,7,4t9 5b10,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,3,3,2,1,1,4,3,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Lukan Vita,SLO,8,4t12 4b8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,2,1,X,X,5,4,2,1,3,2,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Mascarenas Megan,USA,8,2t2 4b7,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,2,1,1,X,3,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Bestvater Alma,GER,9,4t12 4b10,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,X,3,3,2,2,6,4,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Meul Hannah,GER,9,2t3 4b7,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,1,1,X,1,2,1,X,4,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Blair-Coyle Sierra,USA,10,4t16 4b10,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,5,1,X,X,3,2,1,1,7,6,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Lee Hung Ying,TPE,10,2t3 4b9,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,2,1,X,1,1,1,X,6,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
Chulich Lisa,USA,11,2t3 3b8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Qualification,2017-04-07,/api/v1/category_rounds/4255/results,/api/v1/events/985/result/7,2,1,X,X,1,1,X,6,X,X,2017-04-07_Meiringen_Boulder_Women_Qualification.csv
