name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Coxsey Shauna,GBR,1,4t6 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,2,2,1,1,1,1,2,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,2,4t7 4b5,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,2,2,2,1,1,1,2,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,3,4t7 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,2,2,2,2,1,1,2,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Kadic Katja,SLO,4,4t8 4b6,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,3,3,2,1,1,1,2,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,5,3t4 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,1,1,2,2,1,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,6,3t5 3b3,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,1,1,1,1,3,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Garnbret Janja,SLO,7,3t6 3b6,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,4,4,1,1,1,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Sa Sol,KOR,8,2t4 3b6,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,1,1,3,3,X,2,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Raboutou Brooke,USA,9,2t7 3b9,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,4,4,3,3,X,2,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Tracy Michaela,GBR,10,1t2 3b5,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,3,X,1,2,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Onoe Aya,JPN,11,1t2 2b3,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,2,1,X,2,X,X,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,12,1t3 3b11,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,7,3,3,X,X,X,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Kotake Mei,JPN,13,1t7 1b7,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,7,7,X,X,X,X,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Schwaiger Berit,AUT,14,0t 2b4,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,3,X,X,X,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Bestvater Alma,GER,15,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,X,X,X,X,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Caulier Chloe,BEL,15,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,X,X,X,X,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Mascarenas Megan,USA,15,0t 1b1,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,X,X,X,X,1,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Canavan Lily,USA,18,0t 0b,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,X,X,X,X,X,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Crane Leah,GBR,18,0t 0b,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,X,X,X,X,X,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
Martin Meagan,USA,18,0t 0b,IFSC Climbing Worldcup (B) - Vail (USA) 2017,989,2017,Vail,Boulder,Women,Semi-Final,2017-06-09,/api/v1/category_rounds/4288/results,/api/v1/events/989/result/7,X,X,X,X,X,X,X,X,2017-06-09_Vail_Boulder_Women_Semi-Final.csv
