name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Garnbret Janja,SLO,1,42+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,42+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Kim Jain,KOR,2,36+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,36+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Shiraishi Ashima,USA,3,31,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,31,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,4,28+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,28+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Chanourdie Julia,FRA,5,25+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,25+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Hafsaas Tina Johnsen,NOR,6,24+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,24+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Slaney Hannah,GBR,7,24+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,24+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Pilz Jessica,AUT,8,17+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,17+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Schubert Hannah,AUT,9,17+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,17+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Thompson-Smith Molly,GBR,9,17+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,17+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Ota Risa,JPN,11,17+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,17+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Becerra Mathilde,FRA,12,17+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,17+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Ghisolfi Claudia,ITA,13,17+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,17+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Krampl Mia,SLO,14,17+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,17+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,15,14+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,14+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
Choong Katherine,SUI,16,14+,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Semi-Final,2017-09-23,/api/v1/category_rounds/4326/results,/api/v1/events/994/result/5,14+,2017-09-23_Edinburgh_Lead_Women_Semi-Final.csv
