name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Coxsey Shauna,GBR,1,4t10 4b8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Final,2017-04-07,/api/v1/category_rounds/4257/results,/api/v1/events/985/result/7,2,2,1,1,3,3,4,2
Saurwein Katharina,AUT,2,2t6 3b13,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Final,2017-04-07,/api/v1/category_rounds/4257/results,/api/v1/events/985/result/7,X,X,3,3,3,2,X,8
Nonaka Miho,JPN,3,1t2 3b6,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Final,2017-04-07,/api/v1/category_rounds/4257/results,/api/v1/events/985/result/7,X,X,X,3,2,1,X,2
Gejo Stasa,SRB,4,1t3 3b3,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Final,2017-04-07,/api/v1/category_rounds/4257/results,/api/v1/events/985/result/7,X,1,X,X,3,1,X,1
Klingler Petra,SUI,5,1t3 2b3,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Final,2017-04-07,/api/v1/category_rounds/4257/results,/api/v1/events/985/result/7,X,X,X,X,3,2,X,1
Garnbret Janja,SLO,6,0t 2b4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Women,Final,2017-04-07,/api/v1/category_rounds/4257/results,/api/v1/events/985/result/7,X,X,X,1,X,X,X,3
