name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Deulin Vladislav,RUS,1,5.910,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,2,6.060,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Dzienski Marcin,POL,3,6.070,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Shikov Aleksandr,RUS,4,6.330,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Moro Guillaume,FRA,5,6.360,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Gontero Leonardo,ITA,6,6.400,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Zodda Gian Luca,ITA,7,6.410,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Fossali Ludovico,ITA,8,6.530,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Kriz Jan,CZE,9,6.770,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Halasa Rafal,POL,10,7.040,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Zama Stanislao,ITA,11,7.260,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Hojer Jan,GER,12,7.380,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Knapp Lukas,AUT,13,7.450,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Santoni Alessandro,ITA,14,7.610,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Levin Josh,USA,15,8.200,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
Firnenburg David,GER,16,8.680,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Men,Qualification,2017-09-23,/api/v1/category_rounds/4333/results,/api/v1/events/994/result/2,2017-09-23_Edinburgh_Speed_Men_Qualification.csv
