name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Desgranges Romain,FRA,1,Top 1. | Top 1. [3.87],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,Top,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,1,Top 1. | Top 1. [3.87],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,Top,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Korenaga Keiichiro,JPN,1,Top 1. | Top 1. [3.87],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,Top,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [3.87],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,Top,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Bailey Sean,USA,5,Top 1. | 38+ 5. [6.24],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,38+,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,5,Top 1. | 38+ 5. [6.24],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,38+,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,5,Top 1. | 38+ 5. [6.24],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,38+,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Skofic Domen,SLO,8,Top 1. | 34+ 11. [8.31],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,34+,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Rudigier Max,AUT,9,41+ 12. | 38 9. [10.39],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,41+,38,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,10,Top 1. | 33+ 13. [10.54],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Men,Qualification,2017-09-23,/api/v1/category_rounds/4330/results,/api/v1/events/994/result/1,Top,33+,2017-09-23_Edinburgh_Lead_Men_Qualification.csv
