name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Sugimoto Rei,JPN,1,3t7 4b7,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,4,2,2,1,X,3,1,1,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,2,3t9 4b5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,1,2,1,2,2,5,1,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Firnenburg David,GER,3,2t3 4b9,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,4,X,3,2,1,1,1,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,4,2t4 4b4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,1,X,1,3,1,1,1,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Fujii Kokoro,JPN,5,2t5 4b9,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,2,2,1,X,5,3,1,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Watabe Keita,JPN,6,2t7 4b5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,1,X,1,5,1,2,2,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,7,2t7 3b5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,2,X,X,2,1,5,2,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Rugens Rolands,LVA,8,1t1 4b6,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,2,X,2,X,1,1,1,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Ogata Yoshiyuki,JPN,9,1t1 4b7,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,X,1,X,2,X,3,1,1,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
Topishko Sergii,UKR,10,1t2 4b9,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,985,2017,Meiringen,Boulder,Men,Semi-Final,2017-04-07,/api/v1/category_rounds/4259/results,/api/v1/events/985/result/3,2,1,X,1,X,1,X,6,2017-04-07_Meiringen_Boulder_Men_Semi-Final.csv
