name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Alipour Shenazandifard Reza,,1,5.63,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,5.96,True,5.82,True,5.55,True,5.63,,
Kokorin Stanislav,,2,6.11,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,6.23,True,6.02,True,6.15,False,6.11,,
Deulin Vladislav,,3,5.84,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,6.18,True,5.92,False,5.87,,,True,5.84
Fossali Ludovico,,4,5.94,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,WILDCARD,True,6.64,False,FALL,,,False,5.94
Dzienski Marcin,,5,6.81,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,6.42,False,6.81,,,,,,
Luzhetskii Sergei,,6,7.02,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,6.41,False,7.02,,,,,,
Gontero Leonardo,,7,7.94,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,6.31,False,7.94,,,,,,
Artamonov  Georgy,,8,FALL,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,True,6.24,False,FALL,,,,,,
Moro Guillaume,,9,6.30,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,6.3,,,,,,,,
Abudzar Yulianto,,10,6.33,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,6.33,,,,,,,,
Zodda Gian Luca,,11,6.55,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,6.55,,,,,,,,
Mamiri Tonny,,12,6.65,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,6.65,,,,,,,,
Shikov Aleksandr,,13,7.41,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,7.41,,,,,,,,
Hroza Libor,,14,7.63,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,7.63,,,,,,,,
Timofeev Dmitrii,,15,FALSE START,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,FALSE START,,,,,,,,
Septo Wibowo Siburian Pangeran,,16,FALL,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",991,2017,Villars,Speed,Men,Final,2017-07-07,/api/v1/category_rounds/4308/results,/api/v1/events/991/result/2,False,FALL,,,,,,,,
