name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1,Top 1. | Top 1. [1.41],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,Top,Top,2017-11-11_Kranj_Lead_Women_Qualification.csv
Verhoeven Anak,BEL,2,Top 1. | 36 2. [2.00],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,Top,36,2017-11-11_Kranj_Lead_Women_Qualification.csv
Kim Jain,KOR,3,Top 1. | 35+ 3. [2.65],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,Top,35+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Markovic Mina,SLO,4,34+ 4. | 35+ 3. [3.74],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,34+,35+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Chanourdie Julia,FRA,5,24.5 10. | 30+ 5. [7.75],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24.5,30+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Noguchi Akiyo,JPN,6,24+ 11. | 30+ 5. [8.31],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24+,30+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,7,24 13. | 30+ 5. [9.00],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24,30+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Coxsey Shauna,GBR,8,24.5+ 7. | 25 11. [9.59],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24.5+,25,2017-11-11_Kranj_Lead_Women_Qualification.csv
Repusic Urska,SLO,9,30+ 6. | 21+ 15. [9.64],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,30+,21+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Gejo Stasa,SRB,10,24.5+ 7. | 23+ 13. [10.20],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24.5+,23+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Koller Anne-Sophie,SUI,11,24 13. | 25+ 9. [11.32],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24,25+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Schubert Hannah,AUT,12,31 5. | 17+ 23. [12.04],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,31,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Kotake Mei,JPN,13,23+ 15. | 25+ 9. [14.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,25+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Nonaka Miho,JPN,14,24.5+ 7. | 17+ 23. [15.23],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24.5+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Doumont Heloïse,BEL,15,23+ 15. | 22 14. [17.15],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,22,2017-11-11_Kranj_Lead_Women_Qualification.csv
Midtboe Hannah,NOR,16,22+ 31. | 25 11. [19.18],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,22+,25,2017-11-11_Kranj_Lead_Women_Qualification.csv
Krampl Mia,SLO,17,16+ 51. | 27+ 8. [20.20],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,16+,27+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Fakhritdinova Dinara,RUS,18,23+ 15. | 19+ 17. [20.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,19+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Lukan Vita,SLO,18,23+ 15. | 19+ 17. [20.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,19+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,18,23+ 15. | 19+ 17. [20.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,19+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Rogora Laura,ITA,18,23+ 15. | 19+ 17. [20.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,19+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Ota Risa,JPN,22,24+ 11. | 13+ 38. [21.18],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,24+,13+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Fiser Julia,AUT,23,23+ 15. | 17+ 23. [24.68],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Kadic Katja,SLO,23,23+ 15. | 17+ 23. [24.68],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Meshkova Viktoriia,RUS,23,23+ 15. | 17+ 23. [24.68],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
YOSHIMURA  Moe,JPN,23,23+ 15. | 17+ 23. [24.68],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Choong Katherine,SUI,27,23+ 15. | 13.5+ 36. [27.69],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,13.5+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Hulliger Michelle,SUI,27,23+ 15. | 13.5+ 36. [27.69],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,13.5+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Kalan Tjasa,SLO,29,17+ 49. | 21+ 15. [27.70],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,17+,21+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Janicot Hélène,FRA,30,20+ 36. | 19+ 17. [27.93],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,19+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Skusek Lana,SLO,30,20+ 36. | 19+ 17. [27.93],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,19+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Arc Nolwenn,FRA,32,23+ 15. | 13+ 38. [28.62],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23+,13+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Meke Veronika,SLO,33,22+ 31. | 17+ 23. [30.46],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,22+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Pilz Jessica,AUT,33,22+ 31. | 17+ 23. [30.46],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,22+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Hammelmüller Eva Maria,AUT,35,22 34. | 17+ 23. [31.63],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,22,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Slaney Hannah,GBR,36,23 28. | 13+ 38. [33.63],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23,13+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Hafsaas Tina Johnsen,NOR,37,20+ 36. | 17+ 23. [34.06],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Holfeld Johanna,GER,37,20+ 36. | 17+ 23. [34.06],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Stöckler Laura,AUT,37,20+ 36. | 17+ 23. [34.06],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Ebner Andrea,ITA,40,19+ 45. | 17+ 23. [36.32],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,19+,17+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Becerra Mathilde,FRA,41,23 28. | 10+ 45. [36.92],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23,10+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Slemensek Tjasa,SLO,41,23 28. | 10+ 45. [36.92],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,23,10+,2017-11-11_Kranj_Lead_Women_Qualification.csv
SKVARC BOZIC Kaja,SLO,43,22 34. | 11 44. [38.96],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,22,11,2017-11-11_Kranj_Lead_Women_Qualification.csv
Meul Hannah,GER,44,20+ 36. | 13 41. [40.99],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,13,2017-11-11_Kranj_Lead_Women_Qualification.csv
Fell Frederike,GER,45,20+ 36. | 10+ 45. [43.36],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,10+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Ghisolfi Claudia,ITA,45,20+ 36. | 10+ 45. [43.36],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,10+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Bestvater Alma,GER,47,19+ 45. | 13 41. [43.71],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,19+,13,2017-11-11_Kranj_Lead_Women_Qualification.csv
Röck Magdalena,AUT,48,18+ 47. | 13 41. [44.43],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,18+,13,2017-11-11_Kranj_Lead_Women_Qualification.csv
Cuypers Celine,BEL,49,20+ 36. | 10 50. [44.94],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,20+,10,2017-11-11_Kranj_Lead_Women_Qualification.csv
Wood Jennifer,GBR,50,18 48. | 10+ 45. [47.50],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,18,10+,2017-11-11_Kranj_Lead_Women_Qualification.csv
Vrablikova Gabriela,CZE,51,17+ 49. | 10 50. [50.00],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,17+,10,2017-11-11_Kranj_Lead_Women_Qualification.csv
Kubatova Tereza,CZE,52,14+ 52. | 9+ 52. [52.00],IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,997,2017,Kranj,Lead,Women,Qualification,2017-11-11,/api/v1/category_rounds/4354/results,/api/v1/events/997/result/5,14+,9+,2017-11-11_Kranj_Lead_Women_Qualification.csv
