name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Chon Jongwon,KOR,1,5t7 5b7,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,1,1,1,1,3,3,1,1,1,1,2017-08-18_Munich_Boulder_Men_Qualification.csv
Fujii Kokoro,JPN,1,5t6 5b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,2,2,1,1,1,1,1,1,1,1,2017-08-18_Munich_Boulder_Men_Qualification.csv
Ogata Yoshiyuki,JPN,2,5t8 5b8,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,1,1,1,1,1,1,4,4,1,1,2017-08-18_Munich_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,RUS,2,5t11 5b8,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,1,1,3,1,2,1,1,1,4,4,2017-08-18_Munich_Boulder_Men_Qualification.csv
Hojer Jan,GER,3,5t11 5b9,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,1,1,4,4,1,1,1,1,4,2,2017-08-18_Munich_Boulder_Men_Qualification.csv
Narasaki Tomoa,JPN,3,4t7 5b7,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,2,2,1,1,2,1,X,1,2,2,2017-08-18_Munich_Boulder_Men_Qualification.csv
Schubert Jakob,AUT,4,4t9 5b10,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,X,3,4,4,3,1,1,1,1,1,2017-08-18_Munich_Boulder_Men_Qualification.csv
Topishko Sergii,UKR,4,4t7 5b8,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,1,1,1,1,X,3,1,1,4,2,2017-08-18_Munich_Boulder_Men_Qualification.csv
Flor Vazquez Jonatan,ESP,5,4t12 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,3,2,X,X,2,1,5,1,2,2,2017-08-18_Munich_Boulder_Men_Qualification.csv
Phillips Nathan,GBR,5,4t8 5b10,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Men,Qualification,2017-08-18,/api/v1/category_rounds/4312/results,/api/v1/events/992/result/3,2,2,1,1,X,3,2,1,3,3,2017-08-18_Munich_Boulder_Men_Qualification.csv
