name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Garnbret Janja,SLO,1,4t6 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,3,3,1,1,1,1,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Gejo Stasa,SRB,1,4t6 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,1,1,3,3,1,1,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,1,4t6 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,1,1,2,2,2,2,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,4,3t5 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,1,1,3,3,X,1,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,5,3t6 4b8,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,1,1,4,4,X,2,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,6,3t8 4b9,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,1,1,6,6,X,1,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Kipriianova Ekaterina,RUS,7,2t3 3b9,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,2,1,1,1,X,7,X,X,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,8,2t4 3b7,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,3,3,X,3,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Agrapart Maëlys,FRA,9,2t4 2b3,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,X,X,3,2,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,10,2t8 3b9,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,7,7,X,1,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Kadic Katja,SLO,11,1t1 4b11,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,3,X,5,X,2,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Sterrer Franziska,AUT,12,1t1 3b10,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,X,7,X,2,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Kazbekova Ievgeniia,UKR,13,1t1 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,X,X,X,1,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Slaney Hannah,GBR,13,1t1 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,X,1,X,X,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Faille Camille,FRA,15,1t1 2b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,X,5,X,X,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Tracy Michaela,GBR,15,1t1 2b6,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,X,X,X,5,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Blair-Coyle Sierra,USA,17,1t1 2b8,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,1,1,X,X,X,X,X,7,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Kruder Julija,SLO,18,1t2 3b7,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,X,1,X,X,2,2,X,4,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Sa Sol,KOR,19,1t2 3b22,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,2,1,X,X,X,10,X,11,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
Caulier Chloe,BEL,20,1t3 2b4,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,992,2017,Munich,Boulder,Women,Semi-Final,2017-08-18,/api/v1/category_rounds/4310/results,/api/v1/events/992/result/7,3,1,X,X,X,X,X,3,2017-08-18_Munich_Boulder_Women_Semi-Final.csv
