name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Narasaki Tomoa,JPN,1,5t7 5b7,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,1,1,1,1,1,1,3,3,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Rugens Rolands,LVA,1,4t5 4b5,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,2,2,1,1,1,1,1,1,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Topishko Sergii,UKR,2,4t6 5b5,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,2,1,2,1,1,1,X,1,1,1,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Watabe Keita,JPN,2,4t6 4b6,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,2,2,1,1,2,2,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Firnenburg David,GER,3,4t7 4b6,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,1,1,1,1,4,3,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Narasaki Meichi,JPN,3,4t6 5b7,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,2,2,1,1,X,1,2,2,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Chon Jongwon,KOR,4,4t8 4b8,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,1,1,1,1,5,5,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Kruder Jernej,SLO,4,4t8 5b9,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,2,2,1,1,1,1,X,1,4,4,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Dornauer Alfons,AUT,5,4t9 4b9,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,2,2,1,1,1,1,5,5,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
McColl Sean,CAN,5,4t9 4b9,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,4,4,2,2,2,2,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Sugimoto Rei,JPN,5,4t11 5b12,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,2,2,1,1,2,2,X,1,6,6,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Hori Tsukuru,JPN,6,4t12 5b13,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,1,1,3,3,X,1,7,7,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Hojer Jan,GER,7,4t13 5b12,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,3,3,3,1,1,1,X,1,6,6,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Phillips Nathan,GBR,7,4t10 4b10,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,5,5,1,1,3,3,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Cornu Manuel,FRA,8,4t15 5b15,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,2,2,1,1,3,2,X,1,9,9,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Fujii Kokoro,JPN,8,4t11 4b11,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,7,7,2,2,1,1,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Harada Kai,JPN,8,4t11 4b11,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,4,4,2,2,4,4,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Timonov Vadim,RUS,9,4t23 5b18,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,10,5,2,1,1,1,X,1,10,10,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Landman Tyler,GBR,10,3t4 4b5,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,2,2,1,1,X,1,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Piazza Riccardo,ITA,10,4t13 4b13,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,3,3,2,2,7,7,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Bonder Jeremy,FRA,11,3t4 4b8,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,1,1,X,4,2,2,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Inoue Yuji,JPN,11,3t5 4b5,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,1,1,2,1,2,2,X,1,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,12,3t4 3b4,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",987,2017,Nanjing,Boulder,Men,Qualification,2017-04-29,/api/v1/category_rounds/4276/results,/api/v1/events/987/result/3,2,2,X,X,1,1,1,1,X,X,2017-04-29_Nanjing_Boulder_Men_Qualification.csv
