name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Chanourdie Julia,FRA,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,Top,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Garnbret Janja,SLO,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,Top,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Kim Jain,KOR,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,Top,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Markovic Mina,SLO,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,Top,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Pilz Jessica,AUT,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,Top,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Shiraishi Ashima,USA,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,Top,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Verhoeven Anak,BEL,1,Top 1. | Top 1. [4.90],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,Top,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Choong Katherine,SUI,8,Top 1. | 45+ 8. [7.35],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,45+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Schubert Hannah,AUT,8,Top 1. | 45+ 8. [7.35],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,45+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,8,Top 1. | 45+ 8. [7.35],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,45+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Romain Salomé,FRA,11,Top 1. | 23+ 22. [11.49],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,Top,23+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Ota Risa,JPN,12,38+ 13. | 41+ 11. [13.06],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,38+,41+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Hafsaas Tina Johnsen,NOR,13,42+ 12. | 32+ 14. [13.19],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,42+,32+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Fakhritdinova Dinara,RUS,14,38+ 13. | 34+ 12. [13.92],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,38+,34+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Slaney Hannah,GBR,14,38+ 13. | 34+ 12. [13.92],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,38+,34+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Koller Anne-Sophie,SUI,16,38+ 13. | 31 17. [16.23],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,38+,31,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Miller Delaney,USA,17,38+ 13. | 26 20. [17.83],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,38+,26,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Becerra Mathilde,FRA,18,29+ 23. | 32+ 14. [18.26],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,29+,32+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Röck Magdalena,AUT,19,36 19. | 30+ 18. [18.49],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,36,30+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Ghisolfi Claudia,ITA,20,32+ 20. | 28+ 19. [19.49],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,32+,28+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Fiser Julia,AUT,21,38+ 13. | 17 26. [20.27],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,38+,17,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Krampl Mia,SLO,22,25+ 26. | 31+ 16. [20.40],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,25+,31+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Wood Jennifer,GBR,23,31+ 21. | 20 23. [22.24],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,31+,20,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Bestvater Alma,GER,24,31+ 21. | 19+ 24. [22.95],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,31+,19+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Kim Minseon,KOR,25,16+ 29. | 26 20. [25.81],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,16+,26,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Kiesgen Lilli ,GER,26,26+ 24. | 16+ 28. [26.66],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,26+,16+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Morrison Kitty,GBR,27,26+ 24. | 16 31. [27.78],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,26+,16,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
Neame Joanna,GBR,28,21 27. | 16+ 28. [27.98],"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Lead,Women,Qualification,2017-09-23,/api/v1/category_rounds/4325/results,/api/v1/events/994/result/5,21,16+,2017-09-23_Edinburgh_Lead_Women_Qualification.csv
