name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Bodet Stéphanie,FRA,1,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Gouriou Gaelle,FRA,2,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Gronkiewicz-Marcisz Iwona,POL,3,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Choumilova Elena,RUS,4,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Inozemtseva Yulia,RUS,4,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Martin Delphine,FRA,4,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Chereshneva Venera,RUS,7,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Couder Laeticia,FRA,8,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Bihr Isabelle,FRA,9,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Minoret Chloé,FRA,10,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Marchisio Stella,ITA,11,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Levet Sandrine,FRA,12,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Bibik Olga,RUS,13,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Perlova Nataliya,UKR,13,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Kotasova-Kostruhova Vera,CZE,15,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Noel Lise,FRA,16,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
Ovtchinnikova Elena,USA,17,,UIAA Worldcup - Bardonecchia (ITA) 1999,203,1999,Bardonecchia,Boulder,Women,1999-07-30,/api/v1/events/203/result/7,1999-07-30_Bardonecchia_Boulder_Women_no-round.csv
