name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Bodet Stéphanie,FRA,1,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Choumilova Elena,RUS,2,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Martin Delphine,FRA,3,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Levet Sandrine,FRA,4,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Inozemtseva Yulia,RUS,5,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Chenevier Pigneur Delphine,FRA,6,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Gronkiewicz-Marcisz Iwona,POL,7,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Gouriou Gaelle,FRA,8,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Giroux Elodie,FRA,9,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Perlova Nataliya,UKR,10,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Noel Lise,FRA,11,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Chereshneva Venera,RUS,12,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Bihr Isabelle,FRA,13,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Anthoni Kim,BEL,14,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
Minoret Chloé,FRA,15,,UIAA Worldcup - Grenoble (FRA) 1999,205,1999,Grenoble,Boulder,Women,1999-08-27,/api/v1/events/205/result/7,1999-08-27_Grenoble_Boulder_Women_no-round.csv
